หรือให้งดเว้นการกระทำใด	I-verdict
ๆ	I-verdict
ในเขตที่ดินพิพาท	I-verdict
ตามที่บัญญัติไว้ในมาตรา	I-verdict
25	I-verdict
แห่งพระราชบัญญัติป่าสงวนแห่งชาติ	I-verdict
พ	I-verdict
.	I-verdict
ศ	I-verdict
.	I-verdict
2507	I-verdict
เมื่อโจทก์และจำเลยต่างอ้างและเถียงสิทธิและอำนาจในการครอบครองที่ดินพิพาทแตกต่างกันอยู่เช่นนี้	I-verdict
จึงต้องถือว่ามีข้อโต้แย้งเกิดขึ้นตามประมวลกฎหมายวิธีพิจารณาความแพ่ง	I-verdict
มาตรา	I-verdict
55	I-verdict
แล้ว	I-verdict
โจทก์จึงมีอำนาจฟ้องจำเลย	I-verdict
ข้อเท็จจริงที่โจทก์ยอมรับว่าที่ดินพิพาทอยู่ในเขตแผนที่ท้ายพระราชกฤษฎีกาที่กำหนดให้ป่าไสโป๊ะ	I-verdict
ตำบลกระบี่น้อยเป็นป่าคุ้มครอง	I-verdict
และจำเลยไม่เคยขับไล่หรือขอให้โจทก์ออกจากที่ดินพิพาท	I-verdict
เพียงเท่านี้ไม่พอฟังว่าไม่มีข้อโต้แย้งเกิดขึ้นเกี่ยวกับสิทธิหรือหน้าที่ของโจทก์และจำเลยในคดีนี้	I-verdict
ที่ศาลล่างทั้งสองพิพากษาว่า	I-verdict
โจทก์ไม่มีอำนาจฟ้องจำเลยนั้น	I-verdict
ศาลฎีกาไม่เห็นพ้องด้วย	I-verdict
พิพากษายกคำพิพากษาศาลอุทธรณ์	I-verdict
ให้ศาลชั้นต้นสืบพยานแล้วพิพากษาใหม่ตามรูปความ	I-verdict

2499/2146	O
ย่อสั้น	O
ผู้ช่วยผู้ใหญ่บ้านนำราษฎรเข้าทำทำนบในนาของเอกชนตามคำสั่งของนายอำเภอซึ่งสั่งการไปตามหน้าที่อันชอบด้วยกฎหมายและเชื่อตามคำสั่งนั้นโดยสุจริต	O
ผู้ช่วยผู้ใหญ่บ้านไม่ต้องรับผิด	O
.	O
ย่อยาว	O
สองสำนวนนี้พิจารณาพิพากษารวมกัน	O
เรื่อง	O
ที่ดิน	O
,	O
ขอให้ขับไล่	O
สำนวนที่	O
๑	O
นางทองเป็นโจทก์ฟ้องนายบุญจำเลย	O
ผู้ช่วยผู้ใหญ่บ้านนำราษฎรบุกรุกเข้าทำทำนบในนาของนางทอง	O
กว้าง	O
๗	O
วา	O
ยาว	O
๕	O
เส้น	O
๔	O
วา	O
ขอให้ห้ามและให้สั่งทำลายทำนบ	O
นายบุญจำเลยให้การว่า	O
ทำนบทำในบึงไฮ	O
อันเป็นที่สาธารณสมบัติของแผ่นดิน	O
ไม่ใช่ที่ของโจทก์	O
และว่าจำเลยทำตามคำสั่งของนายอำเภอเมืองกาฬสินธุ์	O
สำนวนที่	O
๒	O
ผู้ว่าราชการจังหวัดกาฬสินธุ์เป็นโจทก์ฟ้องนางทองจำเลยหาว่าบุกรุกเข้าไปขุดบ่อปลาและทำนาปลูกข้าวลงในบึงไฮ	O
ขอให้ขับไล่	O
นางทองจำเลยให้การต่อสู้กรรมสิทธิ์	O
ศาลชั้นต้นและศาลอุทธรณ์ฟังว่า	O
ที่พิพาทอยู่ในบึงไฮ	O
เป็นสาธารณสมบัติของแผ่นดิน	O
พิพากษาต้องกันให้ยกฟ้องนางทอง	O
ขับไล่นางทองและบริวารไม่ให้เข้าเกี่ยวข้อง	O
นางทองฎีกา	O
ศาลฎีกาว่าที่พิพาทเป็นของนางทอง	B-verdict
ไม่ใช่ส่วนแห่งบึงไฮ	I-verdict
และวินิจฉัยว่า	I-verdict
การที่นายบุญเข้าไปทำทำนบนั้นก็เนื่องจากได้รับคำสั่งของนายอำเภอ	I-verdict
ซึ่งสั่งการไปตามหน้าที่อันชอบด้วยกฎหมาย	I-verdict
และนายบุญเชื่อตามคำสั่งนั้นโดยสุจริต	I-verdict
ที่ประชุมใหญ่	I-verdict
มีมติว่า	I-verdict
นายบุญไม่ต้องรับผิด	I-verdict
พิพากษาแก้ในสำนวนที่	I-verdict
๑	I-verdict
ห้ามไม่ให้นายบุญและบริวารเข้าไปเกี่ยวข้องในที่พิพาท	I-verdict
คำขอที่ให้นายบุญทำลายทำนบนั้นให้ยก	I-verdict
ส่วนสำนวนที่	I-verdict
๒	I-verdict
ให้ยกฟ้อง	I-verdict
.	I-verdict

2519/248	O
ย่อสั้น	O
สมรสตามพิธีมีสินสอด	B-verdict
แต่ไม่มีการหมั้น	I-verdict
แล้วชายไม่ไปจดทะเบียนสมรส	I-verdict
ไม่เป็นละเมิด	I-verdict
ย่อยาว	O
สมรส	O
ตาม	O
พิธี	O
มี	O
สินสอด	O
แต่	O
ไม่	O
มี	O
การ	O
หมั้น	O
แล้ว	O
ชาย	O
ไม่	O
ไป	O
จดทะเบียน	O
สมรส	O
ไม่	O
เป็น	O
ละเมิด	O

2526/2939	O
ย่อสั้น	O
โจทก์และจำเลยที่	O
1	O
ต่างจดทะเบียนเป็นนิติบุคคล	O
ประเภท	O
บริษัทจำกัด	O
โดยโจทก์จดทะเบียนก่อนใช้ชื่อว่า	O
บริษัทยูเนี่ยนการ์เมนท์	O
จำกัด	O
จำเลยที่	O
1	O
ใช้ชื่อว่า	O
บริษัทดียูเนี่ยนการ์เมนท์	O
จำกัด	O
เป็นการเลียนแบบถือได้ว่า	O
เป็นการละเมิดต่อสิทธิในนามของโจทก์ตามประมวลกฎหมายแพ่งและพาณิชย์	O
มาตรา	O
18,420	O
โจทก์ขอให้ห้ามใช้ชื่อได้	O
แม้โจทก์มิได้ฟ้องเรียกค่าสินไหมทดแทนจากจำเลยที่	O
2	O
ที่	O
3	O
ที่	O
4	O
ในฐานะผู้เริ่มก่อการบริษัท	O
แต่จำเลยทั้งสี่ก็ต้อง	O
รับผิดชดใช้ค่าเสียหายแก่โจทก์ในมูลละเมิด	O
ย่อยาว	O
ศาลชั้นต้นพิพากษายกฟ้อง	O
ศาลอุทธรณ์พิพากษากลับ	O
ห้ามมิให้จำเลยใช้ชื่อว่า	O
"บริษัทยูเนี่ยนการ์เมนท์	O
จำกัด"	O
หรือมิให้มีคำว่า	O
"ยูเนี่ยนการ์เมนท์"อยู่ในชื่อของจำเลยที่	O
1	O
ให้จำเลยร่วมกันจัดการจดทะเบียนเปลี่ยนชื่อบริษัทจำเลยที่	O
1	O
มิให้ใช้คำว่า	O
"ยูเนี่ยนการ์เมนท์"	O
ให้จำเลยร่วมกันใช้ค่าเสียหายแก่โจทก์วันละ	O
100	O
บาท	O
นับแต่วันฟ้องเป็นต้นไปจนกว่าจะจัดการเปลี่ยนชื่อดังกล่าว	O
จำเลยทั้งสี่ฎีกา	O
ศาลฎีกาวินิจฉัยข้อกฎหมายว่า	B-verdict
"ข้อเท็จจริงฟังได้ว่า	I-verdict
โจทก์จดทะเบียนเป็นนิติบุคคลประเภทบริษัทจำกัด	I-verdict
ใช้ชื่อว่า	I-verdict
"บริษัทยูเนี่ยนการ์เมนท์	I-verdict
จำกัด"เมื่อ	I-verdict
พ.ศ.	I-verdict
2517	I-verdict
จำเลยที่	I-verdict
2	I-verdict
ที่	I-verdict
3	I-verdict
และที่	I-verdict
4	I-verdict
กับพวกจดทะเบียนจำเลยที่	I-verdict
1	I-verdict
เป็นนิติบุคคลประเภทบริษัทจำกัด	I-verdict
ใช้ชื่อ	I-verdict
"บริษัทดียูเนี่ยนการ์เมนท์	I-verdict
จำกัด"	I-verdict
เมื่อ	I-verdict
พ.ศ.	I-verdict
2520	I-verdict
โดยมีวัตถุประสงค์คล้ายคลึงกับของโจทก์	I-verdict
ที่จำเลยทั้งสี่ฎีกาว่า	I-verdict
จำเลยที่	I-verdict
2	I-verdict
เคยจดทะเบียนห้างหุ้นส่วนสามัญนิติบุคคล	I-verdict
ใช้ชื่อ	I-verdict
"ดียูเนี่ยน"	I-verdict
เมื่อวันที่	I-verdict
31	I-verdict
สิงหาคม	I-verdict
2515	I-verdict
และจดทะเบียนเลิกห้าง	I-verdict
เมื่อ	I-verdict
พ.ศ.	I-verdict
2516	I-verdict
แต่ยังคงประกอบกิจการพาณิชย์	I-verdict
โดยใช้ชื่อ	I-verdict
"ดียูเนี่ยน"	I-verdict
อีก	I-verdict
โดยจดทะเบียนพาณิชย์เมื่อวันที่	I-verdict
12	I-verdict
กุมภาพันธ์	I-verdict
2517	I-verdict
จึงเป็นการใช้ชื่อดังกล่าวมาก่อนโจทก์นั้น	I-verdict
พิเคราะห์แล้ว	I-verdict
เห็นว่า	I-verdict
แม้จำเลยจะเคยใช้ชื่อคำว่า	I-verdict
"ดียูเนี่ยน"	I-verdict
มาก่อนโจทก์	I-verdict
แต่จำเลยก็ได้จดทะเบียนเลิกห้างหุ้นส่วนสามัญนิติบุคคลดียูเนี่ยน	I-verdict
เมื่อ	I-verdict
พ.ศ.	I-verdict
2516	I-verdict
ถือได้ว่าชื่อดังกล่าวได้ถูกเลิกใช้ไปนับแต่วันจดทะเบียนเลิกห้างหุ้นส่วนสามัญนิติบุคคลนั้น	I-verdict
และการที่จำเลยที่	I-verdict
2	I-verdict
ประกอบกิจการพาณิชย์เป็นส่วนตัวใช้ชื่อยี่ห้อว่า	I-verdict
"ดียูเนี่ยน"	I-verdict
ก็หาใช่เป็นการจดทะเบียนเป็นชื่อบริษัทจำกัดอันเป็นนิติบุคคลไม่	I-verdict
เมื่อจำเลยที่	I-verdict
2	I-verdict
ที่	I-verdict
3	I-verdict
และที่	I-verdict
4	I-verdict
ผู้เริ่มก่อการบริษัทจดทะเบียนเป็นนิติบุคคลประเภทบริษัทจำกัดตามกฎหมายโดยใช้ชื่อจำเลยที่	I-verdict
1	I-verdict
ว่า	I-verdict
"บริษัทดียูเนี่ยนการ์เมนท์	I-verdict
จำกัด"	I-verdict
ซึ่งเป็นชื่อที่คล้ายคลึงกับชื่อของโจทก์	I-verdict
คงมีผิดกันเฉพาะแต่คำว่า	I-verdict
"ดี"	I-verdict
ซึ่งโจทก์ไม่มี	I-verdict
ทั้งการตั้งชื่อบริษัทจำกัดเช่นนี้	I-verdict
จะพิเคราะห์แยกความหมายของคำแต่คำว่า	I-verdict
มีความหมายอย่างใด	I-verdict
หาได้ไม่	I-verdict
หากจะต้องอ่านหรือเรียกรวมกันไป	I-verdict
คนทั่ว	I-verdict
ๆ	I-verdict
ไป	I-verdict
เมื่อเห็นชื่อบริษัทโจทก์หรือจำเลยที่	I-verdict
1	I-verdict
ย่อมจะเห็นได้อย่างถนัดชัดแจ้งว่าคล้ายคลึงกันเมื่อข้อเท็จจริงปรากฏว่า	I-verdict
ชื่อของจำเลยที่	I-verdict
1	I-verdict
จดทะเบียนเป็นนิติบุคคลประเภทบริษัทจำกัดภายหลังโจทก์	I-verdict
และมีชื่อเสียงคล้ายคลึงกับชื่อของโจทก์เป็นอย่างมากเป็นการเลียนแบบชื่อของโจทก์	I-verdict
ถือได้ว่าเป็นการละเมิดต่อสิทธิในนามของโจทก์ตามประมวลกฎหมายแพ่งและพาณิชย์	I-verdict
มาตรา	I-verdict
18,	I-verdict
420	I-verdict
ที่จำเลยทั้งสี่ฎีกาว่า	I-verdict
จำเลยที่	I-verdict
2	I-verdict
ที่	I-verdict
3	I-verdict
และที่	I-verdict
4	I-verdict
ไม่ต้องรับผิดชดใช้ค่าเสียหายต่อโจทก์เพระโจทก์มิได้ฟ้องเรียกร้องให้จำเลยที่	I-verdict
2	I-verdict
ที่	I-verdict
3	I-verdict
และที่	I-verdict
4	I-verdict
รับผิดในฐานะผู้เริ่มก่อการตั้งบริษัทจำเลยที่	I-verdict
1	I-verdict
ตามประมวลกฎหมายแพ่งและพาณิชย์	I-verdict
มาตรา	I-verdict
1115	I-verdict
นั้น	I-verdict
พิเคราะห์แล้ว	I-verdict
เห็นว่า	I-verdict
คดีนี้โจทก์ฟ้องเรียกค่าเสียหายจากจำเลยทั้งสี่ฐานละเมิด	I-verdict
และข้อเท็จจริงฟังได้ดังกล่าวข้างต้นว่า	I-verdict
จำเลยทั้งสี่ละเมิดต่อสิทธิในนามของโจทก์	I-verdict
เป็นเหตุให้ผู้มีชื่อเข้าใจผิดคิดว่าบริษัทโจทก์และบริษัทจำเลยที่	I-verdict
1	I-verdict
เป็นบริษัทเดียวกัน	I-verdict
จึงได้ส่งเช็คสั่งจ่ายเงินในนามจำเลยที่	I-verdict
1	I-verdict
ไปให้โจทก์	I-verdict
จึงเป็นที่เห็นได้ชัดแจ้งว่าโจทก์ได้รับความเสียหายเพราะมีผู้เข้าใจผิดดังกล่าวข้างต้น	I-verdict
แม้โจทก์จะมิได้ฟ้องเรียกค่าสินไหมทดแทนจากจำเลยที่	I-verdict
2	I-verdict
ที่	I-verdict
3	I-verdict
ที่	I-verdict
4	I-verdict
ในฐานะผู้เริ่มก่อการบริษัท	I-verdict
ตามประมวลกฎหมายแพ่งและพาณิชย์	I-verdict
มาตรา	I-verdict
1115	I-verdict
แต่จำเลยทั้งสี่ก็ต้องรับผิดชดใช้ค่าเสียหายแก่โจทก์ในมูลละเมิด	I-verdict
ตามประมวลกฎหมายแพ่งและพาณิชย์	I-verdict
มาตรา	I-verdict
18	I-verdict
ประกอบด้วยมาตรา	I-verdict
420,421,	I-verdict
438	I-verdict
ที่ศาลอุทธรณ์กำหนดค่าเสียหายให้โจทก์วันละ	I-verdict
100	I-verdict
บาท	I-verdict
ศาลฎีกาจึงเห็นด้วยในผล"	I-verdict
พิพากษายืน	I-verdict

2500/1483	O
ย่อสั้น	O
การที่จำเลยตัดฟันต้นเตย	O
ซึ่งโจทก์ปลูกไว้ตามทางน้ำโดยไม่มีอำนาจจะทำได้	O
จำเลยต้องรับผิดชอบชดใช้ค่าต้นเตยให้แก่โจทก์	O
โดยไม่ต้องวินิจฉัยว่าทางน้ำจะเป็นทางสาธารณะหรือไม่.	O
ย่อยาว	O
โจทก์ฟ้องว่าจำเลยได้บุกรุกเข้าตัดต้นเคยตามสายน้ำที่ดินของโจทก์เสียหาย	O
จึงมาฟ้องให้จำเลยชดใช้ค่าเสียหาย	O
จำเลยต่อสู้ว่า	O
ต้นเคยชื้นเอง	O
และสายน้ำอยู่นอกเขตที่ดินของโจทก์	O
จึงไม่ต้องรับผิด	O
ศาลชั้นต้นพิจารณาแล้วตัดสินให้โจทก์ชนะคดี	O
จำเลยอุทธรณ์	O
ศาลอุทธรณ์วินิจฉัยว่า	O
ทางน้ำพิพาทจะเป็นที่สาธารณะหรือไม่ก็ตาม	O
เมื่อต้นเคยที่ปลูกเป็นของโจทก์จำเลยก็ไม่มีอำนาจที่จะมาตัดฟัน	O
จึงต้องรับผิดต่อโจทก์สำหรับต้นเคยที่จำเลยตัดเป็นเงิน	O
๗๕๐	O
บาท	O
นอกนั้นพิพากษายืนตามศาลชั้นต้น	O
จำเลยฏีกาเป็นข้อกฏหมายให้ศาลวินิจฉัยว่าทางน้ำเป็นทางน้ำสาธารณะหรือไม่	O
เพราะถ้าเป็นทางสาธารณะจำเลยก็ย่อมไม่ต้องรับผิดต่อโจทก์	O
ศาลฏีกาตัดสินดั่งศาลอุทธรณ์วินิจฉัยไว้.	B-verdict

2483/378	O
ย่อสั้น	O
ไม่มี	O
กฎหมายในเรื่องละเมิดให้รับผิดใช้ค่าเสียหายในการได้รับความอับอายขายหน้า	O
ความรับผิดใช้ค่าสินไหมทดแทนในเรื่องละเมิดเกี่ยวกับการทำให้เสียหายแก่ชื่อเสียงหรือเกี่ยรติคุณนั้นมีแต่ฉะเพราะการกล่าวหรือไขข่าวแพร่หลายซึ่งข้อความอันฝ่าฝืนความจริง	O
การยื่นคำร้องขอแก้ฟ้องหรือคำให้การนั้น	O
ถ้าเป็นกรณีที่มีการชี้สองสถานต้องยื่นก่อนวันชี้สองสถาน	O
ถ้าเป็นกรณีที่ไม่มีการชี้สองสถาน	O
ต้องยื่น	O
ก่อนวันสืบพะยาน	O
ย่อยาว	O
ได้ความว่า	O
จำเลยไปขอบุตรี	O
โจทก์เพื่อให้เป็นภรรยา	O
จำเลยที่	O
๑	O
แต่แล้ว	O
จำเลยสมคบกันเกลี้ยกล่อมพาบุตรี	O
โจทก์	O
ไปได้เสียกับ	O
จำเลยที่	O
๑	O
และบอกเลิกการสมรส	O
โจทก์จึงฟ้องเรียกค่าเสียหายในการที่	O
จำเลยไม่จดทะเบียนสมรสและค่าเสียหายในการที่	O
โจทก์ผู้เป็นบิดาได้รับความอับอายขายหน้า	O
เมื่อศาลชั้นต้นนัดชี้สองสถานแล้ว	O
แต่ก่อนวันนัดสืบพะยาน	O
โจทก์ยื่นคำร้องขอแก้ฟ้องเป็นเรียกค่าทดแทนเนื่องจาก	O
จำเลยผิด	O
สัญญาการหมั้นและการสมรส	O
ศาลชั้นต้นเห็นว่า	O
คำร้องขอแก้ฟ้องของโจทก์ได้ยื่นก่อนวันนัดสืบพะยานและเป็นประเด็นเกี่ยวเนื่องกับฟ้องเดิม	O
อนุญาตให้	O
โจทก์แก้	O
ฟ้องได้	O
แล้ว	O
พิพากษาให้	O
จำเลยใช้ค่าเสียหายในการผิด	O
สัญญาสมรส	O
๓๐	O
บาท	O
ค่าเสียหายในการละเมิด	O
๑๕๐	O
บาท	O
ศาลอุทธรณ์เห็นว่า	O
คำร้องขอแก้ฟ้องเช่นนี้	O
โจทก์อาจยื่นได้ก่อนวันชี้สองสถาน	O
แต่	O
โจทก์หาได้ปฏิบัติเช่นนั้นไม่	O
ไม่	O
อนุญาตให้	O
โจทก์แก้ฟ้องและไม่ให้ค่าเสียหายฐานละเมิด	O
โจทก์ฎีกาว่า	O
โจทก์ได้ร้องขอแก้ฟ้องก่อนวันนัดสืบพะยานเป็นการชอบด้วยประมวลวิธีพิจารณาความอาญามาตรา	O
๑๘๐	O
แล้ว	O
ศาลฎีกาเห็นว่าประมวล	B-verdict
วิธีพิจารณาความแพ่ง	I-verdict
มาตรา	I-verdict
๑๘๐	I-verdict
มีความหมายว่า	I-verdict
ในกรณีที่มีการชี้สองสถาน	I-verdict
ก็ต้องยื่นคำร้องขอแก้ฟ้องหรือคำให้การก่อนวันชี้สองสถาน	I-verdict
ถ้าเป็นกรณีที่ไม่มีการชี้สองสถานก็ต้องยื่นคำร้องขอแก้ก่อนวันสืบพะยาน	I-verdict
มิใช่ว่าก่อนวันสืบพะยานแล้วจะขอแก้ได้เสมอไปก็หาไม่	I-verdict
ในคดีนี้มีการชี้สองสถานและมีเหตุที่	I-verdict
โจทก์ควรจะยื่นคำร้องขอแก้ได้ก่อนวันชี้สองสถาน	I-verdict
แต่	I-verdict
โจทก์หาได้ขอแก้ไม่	I-verdict
ศาลอุทธรณ์ไม่	I-verdict
อนุญาตให้	I-verdict
โจทก์แก้ได้เป็นการชอบแล้ว	I-verdict
เมื่อไม่	I-verdict
อนุญาตให้	I-verdict
โจทก์แก้ฟ้องแล้วก็ต้องพิจารณาตาม	I-verdict
ฟ้องเดิม	I-verdict
ในเรื่องค่าเสียหายที่	I-verdict
โจทก์ได้รับความอับอายและบุตร์สาว	I-verdict
โจทก์ไม่ได้จดทะเบียนสมรสนั้น	I-verdict
ไม่ใช่เป็นเรื่องละเมิดที่จะได้รับค่าสินไหมทดแทน	I-verdict
ส่วน	I-verdict
ประมวลแพ่ง	I-verdict
ฯ	I-verdict
มาตรา	I-verdict
๔๒๓	I-verdict
เป็นเรื่องไขข่าวแพร่หลายฝ่าฝืนความจริงอันเสียหายแก่ชื่อเสียงหรือเกียรติคุณมิใช่เกี่ยวกับการอับอายจึง	I-verdict
พิพากษายืนตามศาล	I-verdict
อุทธรณ์	I-verdict

2527/605	O
ย่อสั้น	O
โจทก์บรรยายฟ้องว่า	O
พ.	O
บุตรโจทก์ถูกจำเลยที่	O
3	O
ซึ่งเป็นผู้เยาว์ทำร้ายจนถึงแก่ความตาย	O
ขอให้จำเลยที่	O
1ที่	O
2	O
ร่วมกับจำเลยที่	O
3	O
รับผิดต่อโจทก์ในฐานะบิดามารดาผู้ปกครองจำเลยที่	O
3	O
และในฐานะที่เป็นผู้รับจ้างเลี้ยงดู	O
พ.	O
ไม่ระมัดระวังตามหน้าที่และวิชาชีพปล่อยปละละเลยให้	O
พ.	O
ถูกทำร้าย	O
ดังนี้	O
ข้อสำคัญอันเป็นมูลให้โจทก์ฟ้องก็คือจำเลยที่	O
3	O
ทำร้าย	O
พ.	O
เท่านั้นหาได้เลยไปถึงกรณี	O
พ.หกล้มเองไม่ประเด็นที่ว่าพ.	O
หกล้มจนขาหักเป็นเพราะจำเลยที่	O
1	O
ที่	O
2	O
ในฐานะผู้รับจ้างเลี้ยงดูประมาทเลินเล่อหรือไม่จึงไม่มี	O
การที่ศาลชั้นต้นฟังข้อเท็จจริงว่า	O
พ.	O
หกล้มเอง	O
มิใช่ถูกจำเลยที่	O
3	O
ทำร้าย	O
แต่พิพากษาให้จำเลยที่	O
1	O
ที่	O
2	O
ร่วมกันรับผิดต่อโจทก์เพราะเหตุที่จำเลยที่	O
1	O
ที่	O
2	O
ไม่ใช้ความระมัดระวังดูแลรักษา	O
พ.	O
ตามควรแก่หน้าที่	O
จึง	O
เป็นการพิพากษาในประเด็นที่เกินไปกว่าหรือนอกจากที่ปรากฏในคำฟ้อง	O
ย่อยาว	O
โจทก์ฟ้องว่า	O
โจทก์ทั้งสองเป็นบิดามารดาของเด็กชายพงษ์สิทธิ์ซึ่งป่วยเป็นโรคหัวใจรั่ว	O
จำเลยที่	O
1	O
เป็นผู้ตรวจรักษาทั้งที่โรงพยาบาลเด็กและที่สำนักงานแพทย์ของตนและจำเลยที่	O
1	O
ที่	O
2	O
รับเลี้ยงเด็กชายพงษ์สิทธิ์ไว้ในสถานรับเลี้ยงเด็กของจำเลยทั้งสองโดยโจทก์ต้องเสียค่าเลี้ยงดูขณะที่เด็กชายพงษ์สิทธิ์อยู่ในความปกครองดูแลรักษาของจำเลยที่	O
1	O
ที่	O
2	O
ที่บ้านพักของจำเลยทั้งสาม	O
จำเลยที่	O
1	O
ที่	O
2	O
ได้ปล่อยปละละเลยจำเลยที่	O
3บุตรผู้เยาว์ของตนทำร้ายร่างกายเด็กชายพงษ์สิทธิ์เป็นเหตุให้กระดูกขาข้างซ้ายหักและถึงแก่ความตายในเวลาต่อมา	O
การกระทำของจำเลยที่	O
1	O
ที่	O
2	O
เป็นการประมาทเลินเล่ออย่างร้ายแรง	O
ในฐานะแพทย์และผู้เลี้ยงดูไม่ใช้ความระมัดระวังหน้าที่ตามวิชาชีพ	O
ในฐานะผู้รับจ้างเลี้ยงดูปล่อยปละละเลยให้เด็กชายพงษ์สิทธิ์ถูกทำร้ายจนถึงแก่ความตาย	O
และในฐานะบิดามารดาของจำเลยที่	O
3	O
ไม่ใช้ความระมัดระวังตามสมควรแก่หน้าที่ปล่อยปละละเลยให้จำเลยที่	O
3ทำร้ายเด็กชายพงษ์สิทธิ์จนเป็นเหตุให้ถึงแก่ความตาย	O
โจทก์ทั้งสองได้รับความเสียหาย	O
ขอให้บังคับจำเลยทั้งสามร่วมกันใช้ค่าเสียหายแก่โจทก์พร้อมดอกเบี้ย	O
จำเลยทั้งสามให้การว่า	O
จำเลยที่	O
1	O
ที่	O
2	O
ไม่ได้กระทำโดยประมาทเลินเล่อในการเลี้ยงดูและรักษาเด็กชายพงษ์สิทธิ์	O
จำเลยที่	O
3	O
ไม่ได้ทำร้ายร่างกายเด็กชายพงษ์สิทธิ์	O
เด็กชายพงษ์สิทธิขาซ้ายหักเพราะวิ่งสะดุดธรณีประตูห้องน้ำและการตายเกิดจากโรคปอดบวมไม่เกี่ยวกับขาหักแต่อย่างใด	O
ค่าเสียหายสูงเกินไปขอให้ยกฟ้อง	O
ศาลชั้นต้นวินิจฉัยว่า	O
เด็กชายพงษ์สิทธิ์ล้มลงแล้วขาหักเอง	O
มิใช่จำเลยที่	O
3เตะจนขาหัก	O
จำเลยที่	O
1	O
ที่	O
2	O
ไม่ใช้ความระมัดระวังในการเลี้ยงดูเด็กชายพงษ์สิทธิ์เป็นการละเมิดต่อโจทก์	O
พิพากษาให้จำเลยที่	O
1	O
ที่	O
2	O
ร่วมกันใช้ค่าสินไหมทดแทนให้แก่โจทก์พร้อมดอกเบี้ย	O
คำขอนอกจากนี้ให้ยก	O
จำเลยที่	O
1	O
ที่	O
2	O
อุทธรณ์	O
ศาลอุทธรณ์วินิจฉัยว่า	O
ตามฟ้องกล่าวถึงเหตุที่เด็กชายพงษ์สิทธิ์ตายว่าเนื่องจากถูกจำเลยที่	O
3	O
ทำร้ายเท่านั้น	O
เมื่อศาลชั้นต้นฟังว่าเด็กชายพงษ์สิทธิ์ล้มลงขาหักเอง	O
มิใช่ถูกจำเลยที่	O
3	O
เตะจนขาหัก	O
จำเลยที่	O
3	O
จึงไม่ได้ทำละเมิดต่อบุตรโจทกทั้งสอง	O
จำเลยที่	O
1	O
ที่	O
2	O
ไม่ต้องรับผิด	O
การที่ศาลชั้นต้นกำหนดประเด็นเพิ่มขึ้นว่าจำเลยที่	O
1	O
ที่	O
2	O
ไม่ใช่ความระมัดระวังดูแลรักษาเด็กชายพงษ์สิทธิ์ตามควรแก่หน้าที่หรือไม่โดยไม่ปรากฏว่าโจทก์ได้กล่าวอ้างถึงปัญหานี้ไว้ในคำฟ้องและยกประเด็นนี้ขึ้นวินิจฉัยแล้วพิพากษาให้จำเลยที่	O
1ที่	O
2	O
ร่วมกันรับผิดจึงเป็นการพิพากษาในประเด็นที่เกินไปกว่าหรือนอกจากที่ปรากฏในคำฟ้อง	O
ไม่ชอบด้วยประมวลกฎหมายวิธีพิจารณาความแพ่ง	O
พิพากษาแก้เป็นว่ายกฟ้องจำเลยที่	O
1	O
ที่	O
2	O
ด้วย	O
โจทก์ทั้งสองฎีกา	O
ศาลฎีกาวินิจฉัยว่า	B-verdict
ข้ออ้างที่อาศัยเป็นหลักแห่งข้อหาของโจทก์ก็คือจำเลยที่	I-verdict
3	I-verdict
ทำร้ายบุตรโจทก์ถึงขาหักเป็นเหตุให้บุตรโจทก์ถึงแก่ความตาย	I-verdict
จำเลยที่	I-verdict
1	I-verdict
ที่	I-verdict
2	I-verdict
ต้องร่วมรับผิดโจทก์ทั้งในฐานะเป็นบิดามารดาผู้ปกครองจำเลยที่	I-verdict
3	I-verdict
ซึ่งเป็นผู้เยาว์และในฐานะเป็นผู้รับจ้างเลี้ยงดูบุตรโจทก์อีกด้วยข้อสำคัญอันเป็นมูลฟ้องก็คือจำเลยที่	I-verdict
3	I-verdict
ทำร้ายร่างกายบุตรโจทก์เท่านั้นหาได้เลยไปถึงกรณีบุตรโจทก์หกล้มเองไม่	I-verdict
ประเด็นที่ว่าการที่บุตรโจทก์หกล้มจนขาหักเป็นเพราะจำเลยที่	I-verdict
1	I-verdict
ที่	I-verdict
2	I-verdict
ในฐานะผู้รับจ้างเลี้ยงดูประมาทเลินเล่อหรือไม่จึงไม่มี	I-verdict
ศาลฎีกาเห็นว่าเรื่องดังกล่าวนอกฟ้อง	I-verdict
ศาลชั้นต้นไม่มีอำนาจยกขึ้นวินิจฉัย	I-verdict
พิพากษายืน	I-verdict

2540/2104	O
ย่อสั้น	O
โจทก์และจำเลยที่	O
1	O
มีรายได้จากการจัดทำพระรูปปั้นจำลองออกจำหน่ายเหมือนกัน	O
โจทก์ใช้ชื่อ	O
"	O
จตุรเสนาสมาคม	O
"	O
มาก่อน	O
จำเลยที่	O
2	O
เคยเป็นกรรมการสมาคมของโจทก์มาก่อน	O
โดยเป็นเหรัญญิก	O
แล้วจึงมาเป็นกรรมการของจำเลยที่	O
1	O
จำเลยที่	O
2	O
มีส่วนรู้เห็นในการตั้งชื่อสมาคมโจทก์มาก่อน	O
และจำเลยที่	O
2	O
